observation_id,canonical_player_id,canonical_player_name,player_name,display_name,team,team_code,birth_date,age_at_rating,game_title,work,version,official_version,archive_version,update_date,rating_reference_date,rating_reference_season,rating_reference_description,performance_season_used,speed,trajectory,contact,power,arm,fielding,catching,position_code,slot,previous_speed,speed_change,abs_speed_change,days_since_previous_rating,change_class,source,source_url,official_update_url,source_confidence,identity_confidence,identity_method,conflict_flag
2022:1_10:M:41,proeye:91395151,植田　将太,植田　将太,植 田,千葉ロッテマリーンズ,M,,,eBASEBALLパワフルプロ野球2022,2022,1.10,1.10,1_10,2023-05-25,,2023,"Registered-player additions and player-data update; roster cutoff stated as 2023-03-31, not a universal assessment date.",,28,2,22,33,82,45,41,c,41,28,0,0,56,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2022/dat_M_1_10.html,https://www.konami.com/pawa/2022/update/230525,high,medium,unique_prefix_team_reference_season,
2022:1_10:M:42,proeye:53155155,松川　虎生,松川　虎生,松 川,千葉ロッテマリーンズ,M,,,eBASEBALLパワフルプロ野球2022,2022,1.10,1.10,1_10,2023-05-25,,2023,"Registered-player additions and player-data update; roster cutoff stated as 2023-03-31, not a universal assessment date.",,37,2,26,41,73,48,52,ci,42,37,0,0,56,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2022/dat_M_1_10.html,https://www.konami.com/pawa/2022/update/230525,high,medium,unique_prefix_team_reference_season,
2022:1_10:M:43,proeye:71075151,佐藤　都志也,佐藤　都志也,佐 藤,千葉ロッテマリーンズ,M,,,eBASEBALLパワフルプロ野球2022,2022,1.10,1.10,1_10,2023-05-25,,2023,"Registered-player additions and player-data update; roster cutoff stated as 2023-03-31, not a universal assessment date.",,71,3,38,61,81,58,55,cio,43,71,0,0,56,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2022/dat_M_1_10.html,https://www.konami.com/pawa/2022/update/230525,high,medium,unique_prefix_team_reference_season,
2022:1_10:M:44,proeye:11315139,井上　晴哉,井上　晴哉,井 上,千葉ロッテマリーンズ,M,,,eBASEBALLパワフルプロ野球2022,2022,1.10,1.10,1_10,2023-05-25,,2023,"Registered-player additions and player-data update; roster cutoff stated as 2023-03-31, not a universal assessment date.",,35,4,45,65,40,60,63,i,44,35,0,0,56,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2022/dat_M_1_10.html,https://www.konami.com/pawa/2022/update/230525,high,medium,unique_prefix_team_reference_season,
2022:1_10:M:45,proeye:81885136,安田　尚憲,安田　尚憲,安 田,千葉ロッテマリーンズ,M,,,eBASEBALLパワフルプロ野球2022,2022,1.10,1.10,1_10,2023-05-25,,2023,"Registered-player additions and player-data update; roster cutoff stated as 2023-03-31, not a universal assessment date.",,46,3,52,66,60,66,61,i,45,46,0,0,56,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2022/dat_M_1_10.html,https://www.konami.com/pawa/2022/update/230525,high,medium,unique_prefix_team_reference_season,
2022:1_10:M:46,proeye:71275157,友杉　篤輝,友杉　篤輝,友 杉,千葉ロッテマリーンズ,M,,,eBASEBALLパワフルプロ野球2022,2022,1.10,1.10,1_10,2023-05-25,,2023,"Registered-player additions and player-data update; roster cutoff stated as 2023-03-31, not a universal assessment date.",,81,2,36,32,59,66,51,i,46,81,0,0,56,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2022/dat_M_1_10.html,https://www.konami.com/pawa/2022/update/230525,high,medium,unique_prefix_team_reference_season,
2022:1_10:M:47,proeye:11715153,小川　龍成,小川　龍成,小 川,千葉ロッテマリーンズ,M,,,eBASEBALLパワフルプロ野球2022,2022,1.10,1.10,1_10,2023-05-25,,2023,"Registered-player additions and player-data update; roster cutoff stated as 2023-03-31, not a universal assessment date.",,73,2,27,31,55,61,48,i,47,73,0,0,56,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2022/dat_M_1_10.html,https://www.konami.com/pawa/2022/update/230525,high,medium,unique_prefix_team_reference_season,
2022:1_10:M:48,unresolved:2022:1_10:M:48:金田,金 田,金 田,金 田,千葉ロッテマリーンズ,M,,,eBASEBALLパワフルプロ野球2022,2022,1.10,1.10,1_10,2023-05-25,,2023,"Registered-player additions and player-data update; roster cutoff stated as 2023-03-31, not a universal assessment date.",,59,3,28,40,67,35,37,i,48,,,,,,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2022/dat_M_1_10.html,https://www.konami.com/pawa/2022/update/230525,high,unresolved,no_local_canonical_match,
2022:1_10:M:49,proeye:51455130,中村　奨吾,中村　奨吾,中 村,千葉ロッテマリーンズ,M,,,eBASEBALLパワフルプロ野球2022,2022,1.10,1.10,1_10,2023-05-25,,2023,"Registered-player additions and player-data update; roster cutoff stated as 2023-03-31, not a universal assessment date.",,71,2,48,65,67,71,53,io,49,71,0,0,56,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2022/dat_M_1_10.html,https://www.konami.com/pawa/2022/update/230525,high,medium,unique_prefix_team_reference_season,
2022:1_10:M:50,proeye:41645136,藤岡　裕大,藤岡　裕大,藤 岡,千葉ロッテマリーンズ,M,,,eBASEBALLパワフルプロ野球2022,2022,1.10,1.10,1_10,2023-05-25,,2023,"Registered-player additions and player-data update; roster cutoff stated as 2023-03-31, not a universal assessment date.",,67,2,38,46,80,67,67,io,50,67,0,0,56,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2022/dat_M_1_10.html,https://www.konami.com/pawa/2022/update/230525,high,medium,unique_prefix_team_reference_season,
2022:1_10:M:51,proeye:71275132,茶谷　健太,茶谷　健太,茶 谷,千葉ロッテマリーンズ,M,,,eBASEBALLパワフルプロ野球2022,2022,1.10,1.10,1_10,2023-05-25,,2023,"Registered-player additions and player-data update; roster cutoff stated as 2023-03-31, not a universal assessment date.",,68,2,31,46,66,51,54,io,51,68,0,0,56,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2022/dat_M_1_10.html,https://www.konami.com/pawa/2022/update/230525,high,medium,unique_prefix_team_reference_season,
2022:1_10:M:52,proeye:91595151,大下　誠一郎,大下　誠一郎,大 下,千葉ロッテマリーンズ,M,,,eBASEBALLパワフルプロ野球2022,2022,1.10,1.10,1_10,2023-05-25,,2023,"Registered-player additions and player-data update; roster cutoff stated as 2023-03-31, not a universal assessment date.",,46,3,26,60,62,41,43,io,52,46,0,0,56,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2022/dat_M_1_10.html,https://www.konami.com/pawa/2022/update/230525,high,medium,unique_prefix_team_reference_season,
2022:1_10:M:53,proeye:51455139,三木　亮,三木　亮,三 木,千葉ロッテマリーンズ,M,,,eBASEBALLパワフルプロ野球2022,2022,1.10,1.10,1_10,2023-05-25,,2023,"Registered-player additions and player-data update; roster cutoff stated as 2023-03-31, not a universal assessment date.",,62,2,26,40,66,65,49,io,53,62,0,0,56,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2022/dat_M_1_10.html,https://www.konami.com/pawa/2022/update/230525,high,low,unique_name_fragment_team_all_available_seasons,
2022:1_10:M:54,proeye:91695132,平沢　大河,平沢　大河,平 沢,千葉ロッテマリーンズ,M,,,eBASEBALLパワフルプロ野球2022,2022,1.10,1.10,1_10,2023-05-25,,2023,"Registered-player additions and player-data update; roster cutoff stated as 2023-03-31, not a universal assessment date.",,65,3,33,50,66,55,46,io,54,65,0,0,56,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2022/dat_M_1_10.html,https://www.konami.com/pawa/2022/update/230525,high,medium,unique_prefix_team_reference_season,
2022:1_10:M:55,proeye:21125155,池田　来翔,池田　来翔,池 田,千葉ロッテマリーンズ,M,,,eBASEBALLパワフルプロ野球2022,2022,1.10,1.10,1_10,2023-05-25,,2023,"Registered-player additions and player-data update; roster cutoff stated as 2023-03-31, not a universal assessment date.",,62,2,40,53,51,48,41,io,55,62,0,0,56,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2022/dat_M_1_10.html,https://www.konami.com/pawa/2022/update/230525,high,medium,unique_prefix_team_reference_season,
2022:1_10:M:56,proeye:91895138,山口　航輝,山口　航輝,山 口,千葉ロッテマリーンズ,M,,,eBASEBALLパワフルプロ野球2022,2022,1.10,1.10,1_10,2023-05-25,,2023,"Registered-player additions and player-data update; roster cutoff stated as 2023-03-31, not a universal assessment date.",,52,4,43,78,62,51,53,oi,56,52,0,0,56,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2022/dat_M_1_10.html,https://www.konami.com/pawa/2022/update/230525,high,medium,unique_prefix_team_reference_season,
2022:1_10:M:57,proeye:41545114,角中　勝也,角中　勝也,角 中,千葉ロッテマリーンズ,M,,,eBASEBALLパワフルプロ野球2022,2022,1.10,1.10,1_10,2023-05-25,,2023,"Registered-player additions and player-data update; roster cutoff stated as 2023-03-31, not a universal assessment date.",,57,2,40,42,59,45,51,oi,57,57,0,0,56,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2022/dat_M_1_10.html,https://www.konami.com/pawa/2022/update/230525,high,medium,unique_prefix_team_reference_season,
2022:1_10:M:58,proeye:11515139,岡大海,岡大海,岡,千葉ロッテマリーンズ,M,,,eBASEBALLパワフルプロ野球2022,2022,1.10,1.10,1_10,2023-05-25,,2023,"Registered-player additions and player-data update; roster cutoff stated as 2023-03-31, not a universal assessment date.",,85,3,33,59,72,61,45,oi,58,85,0,0,56,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2022/dat_M_1_10.html,https://www.konami.com/pawa/2022/update/230525,high,medium,physical_full_name_team_current_roster_bridge,
2022:1_10:M:59,proeye:41945136,菅野　剛士,菅野　剛士,菅 野,千葉ロッテマリーンズ,M,,,eBASEBALLパワフルプロ野球2022,2022,1.10,1.10,1_10,2023-05-25,,2023,"Registered-player additions and player-data update; roster cutoff stated as 2023-03-31, not a universal assessment date.",,60,3,42,54,58,53,47,oi,59,60,0,0,56,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2022/dat_M_1_10.html,https://www.konami.com/pawa/2022/update/230525,high,medium,unique_prefix_team_reference_season,
2022:1_10:M:60,proeye:11615114,福田　秀平,福田　秀平,福 田,千葉ロッテマリーンズ,M,,,eBASEBALLパワフルプロ野球2022,2022,1.10,1.10,1_10,2023-05-25,,2023,"Registered-player additions and player-data update; roster cutoff stated as 2023-03-31, not a universal assessment date.",,78,3,33,63,58,53,54,oi,60,78,0,0,56,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2022/dat_M_1_10.html,https://www.konami.com/pawa/2022/update/230525,high,medium,unique_prefix_team_reference_season,
2022:1_10:M:61,proeye:21625150,西川　史礁,西川　史礁,西 川,千葉ロッテマリーンズ,M,,,eBASEBALLパワフルプロ野球2022,2022,1.10,1.10,1_10,2023-05-25,,2023,"Registered-player additions and player-data update; roster cutoff stated as 2023-03-31, not a universal assessment date.",,50,3,26,57,46,31,35,oi,61,50,0,0,56,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2022/dat_M_1_10.html,https://www.konami.com/pawa/2022/update/230525,high,low,unique_name_fragment_team_all_available_seasons,
2022:1_10:M:62,proeye:71575131,荻野　貴司,荻野　貴司,荻野貴,千葉ロッテマリーンズ,M,,,eBASEBALLパワフルプロ野球2022,2022,1.10,1.10,1_10,2023-05-25,,2023,"Registered-player additions and player-data update; roster cutoff stated as 2023-03-31, not a universal assessment date.",,80,2,60,58,60,66,56,o,62,80,0,0,56,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2022/dat_M_1_10.html,https://www.konami.com/pawa/2022/update/230525,high,medium,unique_prefix_team_reference_season,
2022:1_10:M:63,proeye:63065155,Ｇ．ポランコ,Ｇ．ポランコ,ポランコ,千葉ロッテマリーンズ,M,,,eBASEBALLパワフルプロ野球2022,2022,1.10,1.10,1_10,2023-05-25,,2023,"Registered-player additions and player-data update; roster cutoff stated as 2023-03-31, not a universal assessment date.",,67,3,54,78,48,24,48,o,63,67,0,0,56,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2022/dat_M_1_10.html,https://www.konami.com/pawa/2022/update/230525,high,high,exact_name_team_reference_season,
2022:1_10:M:64,proeye:31635138,藤原　恭大,藤原　恭大,藤 原,千葉ロッテマリーンズ,M,,,eBASEBALLパワフルプロ野球2022,2022,1.10,1.10,1_10,2023-05-25,,2023,"Registered-player additions and player-data update; roster cutoff stated as 2023-03-31, not a universal assessment date.",,85,3,41,62,55,59,58,o,64,85,0,0,56,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2022/dat_M_1_10.html,https://www.konami.com/pawa/2022/update/230525,high,medium,unique_prefix_team_reference_season,
2022:1_10:M:65,proeye:33335136,和田　康士朗,和田　康士朗,和 田,千葉ロッテマリーンズ,M,,,eBASEBALLパワフルプロ野球2022,2022,1.10,1.10,1_10,2023-05-25,,2023,"Registered-player additions and player-data update; roster cutoff stated as 2023-03-31, not a universal assessment date.",,92,2,31,47,65,59,53,o,65,92,0,0,56,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2022/dat_M_1_10.html,https://www.konami.com/pawa/2022/update/230525,high,medium,unique_prefix_team_reference_season,
2022:1_10:M:66,proeye:11215151,髙部　瑛斗,髙部　瑛斗,髙 部,千葉ロッテマリーンズ,M,,,eBASEBALLパワフルプロ野球2022,2022,1.10,1.10,1_10,2023-05-25,,2023,"Registered-player additions and player-data update; roster cutoff stated as 2023-03-31, not a universal assessment date.",,90,2,51,45,62,68,50,o,66,90,0,0,56,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2022/dat_M_1_10.html,https://www.konami.com/pawa/2022/update/230525,high,low,unique_name_fragment_team_all_available_seasons,
2022:1_10:M:67,proeye:33535153,山本　大斗,山本　大斗,山本大,千葉ロッテマリーンズ,M,,,eBASEBALLパワフルプロ野球2022,2022,1.10,1.10,1_10,2023-05-25,,2023,"Registered-player additions and player-data update; roster cutoff stated as 2023-03-31, not a universal assessment date.",,56,3,24,59,70,41,40,o,67,56,0,0,56,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2022/dat_M_1_10.html,https://www.konami.com/pawa/2022/update/230525,high,medium,unique_prefix_team_reference_season,
2022:1_10:OBU:31,proeye:91495139,森友哉,森友哉,森,オリックス・バファローズ,OBU,,,eBASEBALLパワフルプロ野球2022,2022,1.10,1.10,1_10,2023-05-25,,2023,"Registered-player additions and player-data update; roster cutoff stated as 2023-03-31, not a universal assessment date.",,65,3,57,61,67,62,36,c,31,65,0,0,56,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2022/dat_OBU_1_10.html,https://www.konami.com/pawa/2022/update/230525,high,medium,physical_full_name_team_current_roster_bridge,
2022:1_10:OBU:32,proeye:41645139,若月　健矢,若月　健矢,若 月,オリックス・バファローズ,OBU,,,eBASEBALLパワフルプロ野球2022,2022,1.10,1.10,1_10,2023-05-25,,2023,"Registered-player additions and player-data update; roster cutoff stated as 2023-03-31, not a universal assessment date.",,45,3,34,62,86,65,83,c,32,45,0,0,56,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2022/dat_OBU_1_10.html,https://www.konami.com/pawa/2022/update/230525,high,medium,unique_prefix_team_reference_season,
2022:1_10:OBU:33,proeye:11815155,福永　奨,福永　奨,福 永,オリックス・バファローズ,OBU,,,eBASEBALLパワフルプロ野球2022,2022,1.10,1.10,1_10,2023-05-25,,2023,"Registered-player additions and player-data update; roster cutoff stated as 2023-03-31, not a universal assessment date.",,58,2,27,41,84,47,41,c,33,58,0,0,56,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2022/dat_OBU_1_10.html,https://www.konami.com/pawa/2022/update/230525,high,medium,unique_prefix_team_reference_season,
2022:1_10:OBU:34,unresolved:2022:1_10:OBU:34:中川拓,中川拓,中川拓,中川拓,オリックス・バファローズ,OBU,,,eBASEBALLパワフルプロ野球2022,2022,1.10,1.10,1_10,2023-05-25,,2023,"Registered-player additions and player-data update; roster cutoff stated as 2023-03-31, not a universal assessment date.",,37,3,21,46,74,36,28,c,34,,,,,,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2022/dat_OBU_1_10.html,https://www.konami.com/pawa/2022/update/230525,high,unresolved,no_local_canonical_match,
2022:1_10:OBU:35,proeye:81185139,石川　亮,石川　亮,石 川,オリックス・バファローズ,OBU,,,eBASEBALLパワフルプロ野球2022,2022,1.10,1.10,1_10,2023-05-25,,2023,"Registered-player additions and player-data update; roster cutoff stated as 2023-03-31, not a universal assessment date.",,46,2,30,42,68,49,52,c,35,46,0,0,56,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2022/dat_OBU_1_10.html,https://www.konami.com/pawa/2022/update/230525,high,medium,unique_prefix_team_reference_season,
2022:1_10:OBU:36,proeye:81085138,頓宮　裕真,頓宮　裕真,頓 宮,オリックス・バファローズ,OBU,,,eBASEBALLパワフルプロ野球2022,2022,1.10,1.10,1_10,2023-05-25,,2023,"Registered-player additions and player-data update; roster cutoff stated as 2023-03-31, not a universal assessment date.",,52,4,35,74,72,52,41,ci,36,52,0,0,56,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2022/dat_OBU_1_10.html,https://www.konami.com/pawa/2022/update/230525,high,medium,unique_prefix_team_reference_season,
2022:1_10:OBU:37,proeye:91395138,太田　椋,太田　椋,太 田,オリックス・バファローズ,OBU,,,eBASEBALLパワフルプロ野球2022,2022,1.10,1.10,1_10,2023-05-25,,2023,"Registered-player additions and player-data update; roster cutoff stated as 2023-03-31, not a universal assessment date.",,61,3,35,62,70,53,46,i,37,61,0,0,56,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2022/dat_OBU_1_10.html,https://www.konami.com/pawa/2022/update/230525,high,medium,unique_prefix_team_reference_season,
2022:1_10:OBU:38,proeye:91495130,西野　真弘,西野　真弘,西 野,オリックス・バファローズ,OBU,,,eBASEBALLパワフルプロ野球2022,2022,1.10,1.10,1_10,2023-05-25,,2023,"Registered-player additions and player-data update; roster cutoff stated as 2023-03-31, not a universal assessment date.",,76,2,47,46,44,63,53,i,38,76,0,0,56,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2022/dat_OBU_1_10.html,https://www.konami.com/pawa/2022/update/230525,high,medium,unique_prefix_team_reference_season,
2022:1_10:OBU:39,proeye:91995151,紅林　弘太郎,紅林　弘太郎,紅 林,オリックス・バファローズ,OBU,,,eBASEBALLパワフルプロ野球2022,2022,1.10,1.10,1_10,2023-05-25,,2023,"Registered-player additions and player-data update; roster cutoff stated as 2023-03-31, not a universal assessment date.",,56,3,38,60,77,45,62,i,39,56,0,0,56,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2022/dat_OBU_1_10.html,https://www.konami.com/pawa/2022/update/230525,high,medium,unique_prefix_team_reference_season,
2022:1_10:OBU:40,proeye:31135135,安達　了一,安達　了一,安 達,オリックス・バファローズ,OBU,,,eBASEBALLパワフルプロ野球2022,2022,1.10,1.10,1_10,2023-05-25,,2023,"Registered-player additions and player-data update; roster cutoff stated as 2023-03-31, not a universal assessment date.",,82,2,42,41,66,73,70,i,40,82,0,0,56,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2022/dat_OBU_1_10.html,https://www.konami.com/pawa/2022/update/230525,high,medium,unique_prefix_team_reference_season,
2022:1_10:OBU:41,proeye:51755138,宜保　翔,宜保　翔,宜 保,オリックス・バファローズ,OBU,,,eBASEBALLパワフルプロ野球2022,2022,1.10,1.10,1_10,2023-05-25,,2023,"Registered-player additions and player-data update; roster cutoff stated as 2023-03-31, not a universal assessment date.",,77,2,41,40,71,70,51,i,41,77,0,0,56,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2022/dat_OBU_1_10.html,https://www.konami.com/pawa/2022/update/230525,high,medium,unique_prefix_team_reference_season,
2022:1_10:OBU:42,proeye:91295157,内藤　鵬,内藤　鵬,内 藤,オリックス・バファローズ,OBU,,,eBASEBALLパワフルプロ野球2022,2022,1.10,1.10,1_10,2023-05-25,,2023,"Registered-player additions and player-data update; roster cutoff stated as 2023-03-31, not a universal assessment date.",,31,4,29,60,58,28,33,i,42,31,0,0,56,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2022/dat_OBU_1_10.html,https://www.konami.com/pawa/2022/update/230525,high,low,unique_name_fragment_team_all_available_seasons,
2022:1_10:OBU:43,proeye:83785157,Ｆ．シュウィンデル,Ｆ．シュウィンデル,シュウィンデル,オリックス・バファローズ,OBU,,,eBASEBALLパワフルプロ野球2022,2022,1.10,1.10,1_10,2023-05-25,,2023,"Registered-player additions and player-data update; roster cutoff stated as 2023-03-31, not a universal assessment date.",,47,3,51,72,41,44,62,i,43,47,0,0,56,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2022/dat_OBU_1_10.html,https://www.konami.com/pawa/2022/update/230525,high,high,exact_name_team_reference_season,
2022:1_10:OBU:44,proeye:83085157,Ｍ．ゴンザレス,Ｍ．ゴンザレス,ゴンザレス,オリックス・バファローズ,OBU,,,eBASEBALLパワフルプロ野球2022,2022,1.10,1.10,1_10,2023-05-25,,2023,"Registered-player additions and player-data update; roster cutoff stated as 2023-03-31, not a universal assessment date.",,56,3,41,69,77,57,45,io,44,,,,,,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2022/dat_OBU_1_10.html,https://www.konami.com/pawa/2022/update/230525,high,high,exact_name_team_reference_season,
2022:1_10:OBU:45,proeye:51255138,中川　圭太,中川　圭太,中川圭,オリックス・バファローズ,OBU,,,eBASEBALLパワフルプロ野球2022,2022,1.10,1.10,1_10,2023-05-25,,2023,"Registered-player additions and player-data update; roster cutoff stated as 2023-03-31, not a universal assessment date.",,70,2,57,60,59,51,51,io,45,70,0,0,56,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2022/dat_OBU_1_10.html,https://www.konami.com/pawa/2022/update/230525,high,medium,unique_prefix_team_reference_season,
2022:1_10:OBU:46,unresolved:2022:1_10:OBU:46:宗,宗,宗,宗,オリックス・バファローズ,OBU,,,eBASEBALLパワフルプロ野球2022,2022,1.10,1.10,1_10,2023-05-25,,2023,"Registered-player additions and player-data update; roster cutoff stated as 2023-03-31, not a universal assessment date.",,84,2,50,52,88,68,61,io,46,,,,,,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2022/dat_OBU_1_10.html,https://www.konami.com/pawa/2022/update/230525,high,unresolved,no_local_canonical_match,
2022:1_10:OBU:47,proeye:81485155,野口　智哉,野口　智哉,野 口,オリックス・バファローズ,OBU,,,eBASEBALLパワフルプロ野球2022,2022,1.10,1.10,1_10,2023-05-25,,2023,"Registered-player additions and player-data update; roster cutoff stated as 2023-03-31, not a universal assessment date.",,65,2,42,56,81,47,42,io,47,65,0,0,56,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2022/dat_OBU_1_10.html,https://www.konami.com/pawa/2022/update/230525,high,medium,unique_prefix_team_reference_season,
2022:1_10:OBU:48,proeye:11515132,大城　滉二,大城　滉二,大 城,オリックス・バファローズ,OBU,,,eBASEBALLパワフルプロ野球2022,2022,1.10,1.10,1_10,2023-05-25,,2023,"Registered-player additions and player-data update; roster cutoff stated as 2023-03-31, not a universal assessment date.",,72,2,41,51,62,78,54,io,48,72,0,0,56,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2022/dat_OBU_1_10.html,https://www.konami.com/pawa/2022/update/230525,high,medium,unique_prefix_team_reference_season,
2022:1_10:OBU:49,proeye:13115136,山足　達也,山足　達也,山 足,オリックス・バファローズ,OBU,,,eBASEBALLパワフルプロ野球2022,2022,1.10,1.10,1_10,2023-05-25,,2023,"Registered-player additions and player-data update; roster cutoff stated as 2023-03-31, not a universal assessment date.",,83,2,32,52,57,56,51,io,49,83,0,0,56,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2022/dat_OBU_1_10.html,https://www.konami.com/pawa/2022/update/230525,high,medium,unique_prefix_team_reference_season,
2022:1_10:OBU:50,proeye:51355132,石岡　諒太,石岡　諒太,石 岡,オリックス・バファローズ,OBU,,,eBASEBALLパワフルプロ野球2022,2022,1.10,1.10,1_10,2023-05-25,,2023,"Registered-player additions and player-data update; roster cutoff stated as 2023-03-31, not a universal assessment date.",,76,2,40,52,57,43,40,io,50,76,0,0,56,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2022/dat_OBU_1_10.html,https://www.konami.com/pawa/2022/update/230525,high,low,unique_name_fragment_team_all_available_seasons,
2022:1_10:OBU:51,proeye:01605136,福田　周平,福田　周平,福 田,オリックス・バファローズ,OBU,,,eBASEBALLパワフルプロ野球2022,2022,1.10,1.10,1_10,2023-05-25,,2023,"Registered-player additions and player-data update; roster cutoff stated as 2023-03-31, not a universal assessment date.",,84,2,51,42,58,59,41,oi,51,84,0,0,56,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2022/dat_OBU_1_10.html,https://www.konami.com/pawa/2022/update/230525,high,medium,unique_prefix_team_reference_season,
